T,X,Y,Z
1629628265,474,12240,9138
1629628265,468,12202,9112
1629628265,468,12204,9190
1629628265,490,12204,9112
1629628265,470,12176,9118
1629628265,508,12172,9136
1629628265,484,12174,9120
1629628265,500,12184,9132
1629628265,460,12180,9104
1629628265,442,12156,9198
1629628265,466,12144,9158
1629628265,498,12176,9146
1629628265,464,12168,9162
1629628265,494,12216,9126
1629628265,500,12214,9134
1629628265,502,12172,9158
1629628265,514,12178,9078
1629628265,486,12194,9094
1629628265,448,12160,9138
1629628265,482,12146,9094
1629628265,462,12228,9108
1629628265,466,12196,9070
1629628265,470,12188,9124
1629628265,490,12182,9138
1629628265,480,12178,9112
1629628265,478,12192,9156
1629628265,488,12162,9096
1629628265,514,12178,9098
1629628266,474,12170,9088
1629628266,488,12190,9090
1629628266,500,12200,9128
1629628266,466,12188,9110
1629628266,480,12176,9154
1629628266,502,12172,9090
1629628266,492,12166,9102
1629628266,430,12162,9104
1629628266,502,12226,9154
1629628266,490,12200,9124
1629628266,496,12218,9154
1629628266,472,12186,9094
1629628266,468,12172,9128
1629628266,462,12188,9148
1629628266,474,12198,9124
1629628266,474,12200,9164
1629628266,492,12162,9146
1629628266,478,12178,9088
1629628266,442,12192,9170
1629628266,482,12212,9110
1629628266,454,12174,9132
1629628266,488,12200,9142
1629628266,468,12176,9104
1629628266,460,12182,9072
1629628266,460,12170,9124
1629628266,486,12148,9152
1629628266,492,12192,9156
1629628266,492,12232,9140
1629628266,512,12200,9134
1629628266,484,12148,9140
1629628266,440,12194,9144
1629628266,468,12190,9140
1629628266,442,12194,9114
1629628266,452,12202,9184
1629628267,508,12180,9114
1629628267,476,12156,9162
1629628267,504,12210,9120
1629628267,498,12148,9136
1629628267,460,12274,9210
1629628267,388,12270,9128
1629628267,448,12166,9024
1629628267,548,12214,9170
1629628267,452,12226,9158
1629628267,516,12188,9128
1629628267,470,12186,9116
1629628267,466,12132,9162
1629628267,506,12158,9168
1629628267,532,12164,9102
1629628267,476,12188,9112
1629628267,462,12200,9068
1629628267,472,12194,9110
1629628267,442,12140,9124
1629628267,464,12174,9146
1629628267,452,12200,9144
1629628267,498,12152,9116
1629628267,472,12200,9114
1629628267,464,12170,9156
1629628267,494,12182,9106
1629628267,504,12186,9156
1629628267,506,12210,9162
1629628267,442,12202,9132
1629628267,494,12202,9156
1629628267,480,12166,9128
1629628267,482,12158,9132
1629628267,442,12182,9116
1629628267,520,12172,9146
1629628267,490,12186,9158
1629628267,504,12190,9148
1629628267,492,12180,9088
1629628267,490,12198,9122
1629628267,492,12198,9108
1629628267,478,12186,9162
1629628267,518,12210,9158
1629628268,476,12188,9172
1629628268,476,12196,9114
1629628268,450,12182,9104
1629628268,460,12148,9128
1629628268,462,12172,9160
1629628268,490,12190,9118
1629628268,494,12182,9120
1629628268,520,12182,9108
1629628268,498,12202,9138
1629628268,480,12166,9128
1629628268,482,12194,9092
1629628268,488,12198,9136
1629628268,464,12200,9136
1629628268,474,12172,9158
1629628268,468,12166,9154
1629628268,472,12180,9156
1629628268,494,12218,9134
1629628268,512,12184,9112
1629628268,472,12198,9128
1629628268,464,12182,9134
1629628268,498,12176,9118
1629628268,464,12154,9152
1629628268,478,12160,9194
1629628268,480,12190,9130
1629628268,472,12168,9144
1629628268,464,12192,9164
1629628268,460,12196,9124
1629628268,480,12210,9128
1629628268,452,12196,9168
1629628268,488,12188,9146
1629628268,482,12182,9114
1629628268,492,12214,9118
1629628268,488,12202,9164
1629628268,496,12206,9170
1629628268,492,12202,9104
1629628268,488,12174,9104
1629628268,470,12214,9128
1629628268,478,12168,9132
1629628268,476,12166,9156
1629628268,486,12188,9134
1629628268,418,12202,9096
1629628268,448,12160,9124
1629628268,506,12138,9164
1629628268,444,12174,9138
1629628268,500,12182,9104
1629628268,492,12182,9100
1629628269,490,12164,9114
1629628269,476,12176,9124
1629628269,462,12192,9168
1629628269,482,12180,9090
1629628269,496,12200,9118
1629628269,478,12178,9108
1629628269,468,12182,9110
1629628269,464,12196,9116
1629628269,508,12184,9120
1629628269,474,12186,9124
1629628269,506,12188,9130
1629628269,496,12190,9098
1629628269,508,12218,9140
1629628269,496,12164,9092
1629628269,484,12200,9120
1629628269,500,12164,9136
1629628269,500,12206,9114
1629628269,508,12212,9140
1629628269,504,12176,9122
1629628269,468,12194,9070
1629628269,452,12172,9126
1629628269,436,12158,9130
1629628269,498,12190,9140
1629628269,478,12198,9158
1629628269,472,12150,9106
1629628269,456,12176,9146
1629628269,488,12192,9200
1629628269,476,12172,9112
1629628269,486,12200,9116
1629628269,454,12190,9150
1629628269,472,12178,9132
1629628269,474,12208,9090
1629628269,452,12176,9112
1629628269,480,12216,9098
1629628269,494,12214,9094
1629628269,504,12168,9120
1629628269,482,12208,9112
1629628269,482,12182,9118
1629628269,474,12178,9108
1629628269,504,12212,9130
1629628270,460,12208,9116
1629628270,476,12212,9086
1629628270,498,12208,9110
1629628270,510,12220,9136
1629628270,480,12196,9104
1629628270,496,12212,9094
1629628270,466,12164,9138
1629628270,474,12202,9114
1629628270,498,12196,9126
1629628270,492,12196,9142
1629628270,482,12194,9134
1629628270,486,12178,9132
1629628270,466,12196,9194
1629628270,476,12186,9104
1629628270,488,12170,9180
1629628270,454,12202,9110
1629628270,506,12216,9110
1629628270,502,12190,9124
1629628270,474,12172,9124
1629628270,426,12206,9082
1629628270,446,12198,9108
1629628270,480,12192,9140
1629628270,530,12156,9072
1629628270,504,12184,9164
1629628270,498,12184,9142
1629628270,496,12184,9130
1629628270,488,12178,9096
1629628270,456,12202,9136
