T,X,Y,Z
1629821481344637386,-12410,-1550,-2842
1629821481378131005,-11540,-4554,-4372
1629821481411405480,-10982,-5542,-4384
1629821481445498903,-10710,-7196,-5510
1629821481478501478,-10126,-5434,-5164
1629821481511838416,-9522,-4878,-6116
1629821481545458714,-10070,-4466,-5680
1629821481579145267,-10002,-6370,-5754
1629821481612732603,-9974,-9870,-10768
1629821481646228722,-13202,-10516,-10718
1629821481713910190,-14282,-3952,-7344
1629821481768326929,-11424,-2776,-4684
1629821481802067529,-9972,-520,-8526
1629821481836404890,-14400,-14550,-14344
1629821481869746079,-30200,-3304,-17982
1629821481902631061,-25252,6924,2102
1629821481935951165,-5196,1036,19076
1629821481969126797,-6762,2358,13312
1629821482002461819,-14982,-7422,2660
1629821482036104778,-24076,-6916,296
1629821482069531136,-23942,-4158,1008
1629821482104003836,-15984,-4296,1572
1629821482137182921,-10944,-6468,1914
1629821482170445097,-12704,-4860,1956
1629821482203973004,-14442,-5580,260
1629821482237428947,-18502,-4930,-1772
1629821482270602907,-14482,-4246,3936
1629821482304127148,-13104,-4192,5260
1629821482337756064,-15440,-3800,-1500
1629821482370496610,-18644,-3592,1516
1629821482404015267,-16040,-5858,2092
1629821482438039136,-14166,-9108,-3034
1629821482470922153,-17554,-9468,-4042
1629821482504540235,-15264,-14926,-2664
1629821482537715236,-15282,-17502,2690
1629821482571104299,-17916,-10978,8058
1629821482593240148,-23302,-6742,14352
1629821482611918815,-28062,-2072,15922
1629821482631387301,-30982,-1924,-2882
1629821482650903626,-28806,-6962,-5946
1629821482669562415,-26968,-12578,-5204
1629821482688717541,-27378,-4648,878
1629821482707453337,-25356,-484,1000
1629821482726305269,-18924,1798,-582
1629821482745301339,-14122,3728,64
1629821482764247154,-10654,5358,216
1629821482783201303,-8492,6336,-2034
1629821482802064695,-6756,7072,-6494
1629821482821174108,-5930,7460,-9280
1629821482839950324,-5930,6272,-9288
1629821482858763003,-5326,4386,-7950
1629821482878037139,-4014,3024,-5378
1629821482897061211,-4740,1732,-2454
1629821482915780089,-6148,-628,-628
1629821482934964676,-5996,-5902,-2314
1629821482954349572,-6168,-11400,-7074
1629821482973096078,-9654,-11400,-12760
1629821482992029683,-17240,-15216,-3766
1629821483011187891,-19990,-30012,7984
1629821483029976730,-24964,-32768,19272
1629821483048812282,-32768,-32768,-25704
1629821483067480569,-32768,-20970,-29162
1629821483086282785,-27886,4672,-29162
1629821483105350857,-12720,8774,9128
1629821483124269875,-248,6980,13550
1629821483143140722,7580,3220,4554
1629821483161817301,5914,592,5048
1629821483180416624,-4772,1506,5496
1629821483199179211,-21668,4864,15710
1629821483217719403,-32768,4234,13798
1629821483236820937,-30486,-5374,-8696
1629821483255762748,-16482,-8704,-5444
1629821483274521126,-15216,-11408,-7008
1629821483293264795,-25818,-834,-12472
1629821483312145018,-25818,-9976,-6424
1629821483330996738,-19026,-8828,-4726
1629821483349706653,-15362,-5004,-738
1629821483368465990,-14822,-4504,2814
1629821483387173197,-13740,-4058,4028
1629821483405764227,-13498,-4058,1822
1629821483424498562,-14780,-3458,960
1629821483443284526,-14982,-5320,3202
1629821483461856679,-15136,-6092,4276
1629821483480537551,-14920,-6936,-2056
1629821483499255550,-14274,-8764,-2056
1629821483517990635,-15302,-10050,-7500
1629821483537085043,-14922,-12724,-8924
1629821483555770873,-12502,-15098,-5776
1629821483574487540,-10074,-17606,-9842
1629821483593235417,-8050,-19662,-2208
1629821483615723086,-8304,-19406,6096
1629821483641049799,-12192,-14284,3808
1629821483667041446,-22584,-10556,8642
1629821483692415580,-28122,-11008,13902
1629821483717822384,-32768,734,13730
1629821483743579677,-32768,8590,2774
1629821483769405393,-28778,13190,-15448
1629821483795456837,-21270,13188,-942
1629821483821675588,-17412,3544,1636
1629821483847293202,-10270,86,1638
1629821483873011033,-13360,-2474,-12136
1629821483898515053,-16548,2356,-12372
1629821483924442195,-11862,1390,-4606
1629821483951223788,-8136,2096,1272
1629821483976769770,-5726,2208,1502
1629821484003439811,-5216,1282,948
1629821484028936701,-6570,-1082,-2700
1629821484054705366,-8778,-16886,-9258
1629821484082125302,-22126,-21306,-2950
1629821484110128706,-25526,-21190,-514
1629821484136996760,-11680,-21084,-3578
1629821484162917563,-13490,-13048,-1294
1629821484188669892,-15284,-4500,12680
1629821484214262083,-13540,-14,7048
1629821484240181510,-23248,-11112,-22144
1629821484266260244,-32768,4438,8986
1629821484292234218,-32414,10704,3052
1629821484317588679,-10108,5320,2158
1629821484343679539,-7150,4260,4028
1629821484369201723,-11886,2848,5244
1629821484395003265,-24674,406,4486
1629821484420949528,-25408,-2474,-968
1629821484446585931,-20466,-6362,372
1629821484472557113,-11830,-5952,1974
1629821484499425792,-7330,-11024,-2490
1629821484524711122,-7410,-4500,-2168
1629821484550303479,-10898,-3172,-194
1629821484576389338,-15466,-2158,938
1629821484601941650,-18590,-1798,3266
1629821484629139066,-15756,706,-2800
1629821484666489134,-14708,942,-2586
1629821484700785889,-15764,-2536,3122
1629821484735897092,-17006,-4916,1426
1629821484770413534,-20202,-11664,-10196
1629821484804944143,-17202,-23522,-3984
1629821484838144426,-11802,-20076,3492
1629821484871264618,-16388,-9244,2260
1629821484904775137,-27244,-5494,9848
1629821484938179105,-32768,-30,21282
1629821484971652912,-29956,1064,16288
1629821485006997843,-16676,5618,-10788
1629821485040657994,-8252,6940,-12216
1629821485074301393,-9892,5074,554
1629821485107911123,-7140,5092,174
1629821485145972248,-9120,5340,-1330
1629821485179350373,-9508,4370,-1852
1629821485212554526,-10888,-3442,-7416
1629821485245412105,-15886,-22150,7794
1629821485279307569,-24940,-20266,-6760
1629821485314123530,-15308,-8822,5202
1629821485348121253,-10560,-24064,-15022
1629821485381984213,-32768,-4964,17622
1629821485415059229,-32768,17606,1446
1629821485447948728,-23184,14668,5330
1629821485481079207,-6748,7658,4934
1629821485514496253,-18238,6730,5494
1629821485547511305,-19960,-2876,2102
1629821485580515606,-17376,-4072,-604
1629821485613428733,-12476,-2976,-2610
1629821485646461203,-8680,-4960,-2414
1629821485679761738,-9052,-6506,9606
1629821485712737370,-16330,-8606,4276
1629821485745753964,-17614,-9616,-5604
1629821485778501117,-18488,-9172,-1274
1629821485811239645,-15734,-14310,-3760
1629821485844627313,-13478,-32768,-1984
1629821485878462021,-18746,-12000,1704
1629821485911658173,-27530,-7234,8592
1629821485946007593,-32768,3864,17634
1629821485979192868,-32768,8770,4564
1629821486013553163,-19698,10216,-2
1629821486046953451,-3922,4610,-2422
1629821486080208977,-3818,2652,1720
1629821486113706690,-4760,8042,-1238
1629821486147260909,-3392,8538,-226
1629821486180593441,-4186,7974,-318
1629821486213620030,-9414,-4158,-12052
1629821486246575779,-19992,-26214,10184
1629821486279875767,-27750,-15576,-9228
1629821486313058953,-17052,-7736,10878
1629821486346908031,-16460,-7658,-23986
1629821486380718439,-32768,11798,-1240
1629821486414012301,-26672,9952,2932
1629821486447553727,-11286,14714,360
1629821486480400466,-13744,16376,6054
1629821486513607446,-18466,4512,2790
1629821486546932519,-17704,-3390,698
1629821486580100162,-13482,-4780,1892
1629821486613774933,-12700,-4702,-1810
1629821486651017811,-9360,-12222,2866
1629821486686302266,-15276,-7508,8828
1629821486722122144,-19358,-8162,-288
1629821486756566191,-15598,-7176,-4276
1629821486790500652,-15766,-12408,-1882
1629821486824963492,-17408,-26406,1886
1629821486859368995,-14674,-26146,-4264
1629821486893377503,-22494,-9270,2944
1629821486926602901,-32768,7138,15190
1629821486959976020,-32768,11342,2508
1629821486993343056,-21718,11396,4812
1629821487027191546,-5746,9654,-5092
1629821487060219420,-3564,2074,4810
1629821487093445104,-2578,3036,982
1629821487126744669,-4802,6928,-3268
1629821487159887512,-5636,7486,-2652
1629821487192744913,-8078,6562,-10036
1629821487226606986,-15860,-9260,-14594
1629821487259952763,-21464,-29164,-3206
1629821487293271288,-26492,-14762,222
1629821487326105354,-11434,-8856,10714
1629821487359926673,-16362,-9484,-29740
1629821487393013052,-32768,17908,10894
1629821487425828491,-14766,12222,7472
1629821487458721937,-10932,13910,1482
1629821487491762604,-13878,10352,5714
1629821487525215474,-20162,3320,550
1629821487558343816,-15182,-2898,-928
1629821487591173631,-13630,-7170,5774
1629821487624366062,-12528,-7274,940
1629821487657481485,-7576,-12316,6294
1629821487690765007,-13010,-8300,5622
1629821487723902558,-20042,-8448,-5556
1629821487757035733,-18298,-9418,-8046
1629821487790324922,-16974,-14310,324
1629821487823980977,-16678,-20780,188
1629821487857119486,-13368,-26808,-2806
1629821487890709452,-18614,-7598,1192
1629821487923992724,-32768,7254,16570
1629821487957272204,-32768,8312,3454
1629821487990254949,-32768,9488,-14430
1629821488023219897,-9128,8490,-512
1629821488056527249,-5700,2088,5470
1629821488089320221,-3126,3152,2402
1629821488123176287,-4370,6828,-1068
1629821488157028562,-4506,7050,-1392
1629821488190259073,-6342,3398,-11650
1629821488223973668,-10288,-17992,-10902
1629821488258444705,-25344,-23122,-19048
1629821488291508827,-23314,-16418,10432
1629821488324929771,-10322,-8392,17160
1629821488359397641,-23326,12438,-18440
1629821488392862757,-31514,22608,11450
1629821488426372417,-10938,13046,3448
1629821488460519718,-7858,15208,132
1629821488493623342,-17830,2588,5558
1629821488527395026,-22280,-3828,-132
1629821488560317094,-17364,-5860,2076
1629821488594487229,-13024,-2730,1648
1629821488628352463,-7786,-10846,-1746
1629821488665602286,-10586,-6118,9840
1629821488700092075,-17892,-5466,5714
1629821488733601403,-19182,-7822,-4090
1629821488767372711,-15538,-11092,-5000
1629821488800817533,-12846,-26628,4580
1629821488834265730,-9212,-24898,-3604
1629821488867927737,-20754,-8856,750
1629821488901449483,-32768,486,19658
1629821488934481810,-32768,9912,11260
1629821488968433759,-28070,8170,-5582
1629821489001511299,-4590,7160,-4182
1629821489035244640,-6588,1572,-2300
1629821489068572778,-5804,980,1140
1629821489101798991,-5690,4852,-1530
1629821489134729220,-2962,5958,-2720
1629821489167970018,-2970,2638,-4258
1629821489200841449,-9310,84,-11050
1629821489234470073,-26736,-31186,-17134
1629821489267671325,-32768,-10452,-12106
1629821489300996839,-14464,-6702,13296
1629821489333852644,-16088,-9336,-23178
1629821489367361715,-32768,19632,2012
1629821489400632849,-18558,8956,5774
1629821489433887981,-8158,13124,3384
1629821489467053439,-18262,11016,2604
1629821489500342991,-21792,870,1376
1629821489533439692,-16716,-4544,2394
1629821489566570480,-12512,-5864,4682
1629821489599826904,-13676,-4466,-2122
1629821489632804554,-9534,-9888,418
1629821489665709405,-14238,-3540,6130
1629821489698768353,-17346,-5364,1966
1629821489732237838,-19358,-5768,-4084
1629821489766490349,-18890,-13492,-13360
1629821489799871451,-14902,-32768,3766
1629821489833291889,-12450,-17076,-5408
1629821489866690326,-23350,-11312,3616
1629821489900549178,-32768,4720,9546
1629821489933791017,-32768,11820,15396
1629821489967172119,-26552,13410,-11762
1629821490000352369,-5230,9882,-1488
1629821490033706004,-5604,2266,958
1629821490067064640,-3500,4122,1210
1629821490100173670,-3440,6492,-1706
1629821490135562900,-4804,7758,-1934
1629821490171992471,-8264,4916,-14520
1629821490205317187,-19742,-32768,22690
1629821490239029686,-32768,-22092,-11872
1629821490272621175,-11066,-8860,7784
1629821490305861008,-8252,-17110,-13042
1629821490340073635,-32768,6216,11796
1629821490374258384,-22224,14930,4876
1629821490407843498,-13956,14054,3778
1629821490441230219,-10342,11886,9314
1629821490474643400,-20320,5248,1072
1629821490508644259,-15380,-2542,-1400
1629821490542002894,-13150,-5032,-806
1629821490575613426,-12442,-4240,-2068
1629821490608720373,-8054,-11954,4488
1629821490643638895,-13616,-8798,8792
1629821490680712647,-19582,-10094,-3672
1629821490714978737,-16720,-12254,-6282
1629821490749177655,-15116,-19430,-1412
1629821490783046460,-15548,-27614,692
1629821490816591069,-18428,-12358,-1276
1629821490850415454,-26276,-8000,8888
1629821490884794095,-32768,7924,15014
1629821490919033808,-32768,10844,606
1629821490953130924,-14446,8680,-11100
1629821490985972639,-5424,4994,1124
1629821491019248181,-3510,2496,3054
1629821491052319701,-2356,5374,-156
1629821491085966856,-6020,7262,-2172
1629821491119187348,-7520,6692,-2922
1629821491153622613,-11438,550,-22536
1629821491187325230,-20172,-32768,10010
1629821491220427254,-26518,-12610,-1798
1629821491253845555,-15790,-6442,13262
1629821491286887489,-12588,-2670,-16744
1629821491320258078,-32768,3082,20738
1629821491353730384,-28650,9270,-610
1629821491387492840,-13462,11042,-328
1629821491420572445,-13230,12062,9948
1629821491453740015,-16742,5790,2190
1629821491487724116,-16610,-2284,1698
1629821491521157335,-12530,-3016,-296
1629821491555166104,-12764,-3224,1416
1629821491588369470,-11250,-9922,7656
1629821491621925783,-15888,-6622,6204
1629821491655467511,-18512,-6934,-9252
1629821491688786637,-17998,-7560,-4462
1629821491721609344,-16588,-16164,-1950
1629821491754758413,-15886,-23772,1576
1629821491787822767,-13482,-28738,-1016
1629821491820960710,-16736,-9296,1530
1629821491854311213,-31876,-2166,16424
1629821491887451406,-32768,7394,-9474
1629821491957350443,-11152,816,-252
1629821492009526344,-6406,926,778
1629821492044585324,-3624,5590,-3254
1629821492079274730,-4648,7464,-2188
1629821492113899922,-6032,5170,-3732
1629821492149131458,-9172,-1198,-18376
1629821492184846496,-18764,-32768,-6982
1629821492219812301,-24170,-14472,-5240
1629821492253498119,-12770,-9604,7462
1629821492286972711,-30464,-15042,-7286
1629821492320349960,-23198,17072,8704
1629821492354017277,-13112,16474,7082
1629821492387850942,-11646,17652,10072
1629821492421290030,-19972,10906,1048
1629821492455965643,-19030,-1518,-2546
1629821492489149084,-15092,-3024,876
1629821492522140092,-12680,-5642,2430
1629821492555734110,-12520,-7754,1738
1629821492588999475,-6604,-8546,3384
1629821492622733089,-14268,-7500,662
1629821492659845415,-20394,-10888,-15556
1629821492694272298,-15472,-19452,-3938
1629821492729497376,-6270,-32768,-1680
1629821492763640860,-16418,-16436,-266
1629821492797126869,-30030,-14614,8920
1629821492825772663,-32768,-4558,21060
1629821492844619810,-32768,7782,18428
1629821492863322778,-32768,9884,-1902
1629821492882638174,-32768,11668,-15744
1629821492901817849,-22834,17894,-15744
1629821492920671413,-9854,16740,-8182
1629821492940703955,-5576,12354,-1004
1629821492960167073,-4110,5660,-282
1629821492979622231,-3190,4192,-362
1629821492998308364,-3082,2788,-774
1629821493016968158,-4226,3874,-1316
1629821493036080450,-3962,4610,-4254
1629821493055594068,-3312,4524,-6894
1629821493074555346,-2850,4700,-7970
1629821493093554461,-3342,-1228,-12470
1629821493112229673,-9440,-8468,-20986
1629821493131381301,-18092,-32768,17440
1629821493150087849,-32768,-20990,-3598
1629821493168834150,-28026,-10458,-17574
1629821493187527530,-21172,-16230,3860
1629821493206424761,-21172,-32768,16080
1629821493225248152,-26756,-4126,-25476
1629821493244211597,-32768,18342,-2882
1629821493263218213,-28772,15822,8524
1629821493282349548,-12456,18852,10800
1629821493301257863,-3836,25216,11966
1629821493320185097,-5032,22016,7656
1629821493339857270,-12324,13116,5630
1629821493359085280,-17982,13116,4052
1629821493377582435,-23156,7106,3468
1629821493397033339,-27310,2998,582
1629821493415747637,-24706,896,-1530
1629821493434933602,-18832,778,24
1629821493454271413,-14508,-976,3060
1629821493473479963,-13638,-3594,2128
1629821493492154008,-12610,-6422,2128
1629821493510871890,-12658,-4182,1284
1629821493529486930,-10570,-2792,2132
1629821493548308321,-10308,-7778,4610
1629821493567369441,-14684,-7682,4588
1629821493586260130,-16516,-8604,2764
1629821493605053185,-17842,-10962,804
1629821493624145475,-19172,-14058,-4202
1629821493642951698,-18834,-16074,-8826
1629821493661775964,-19082,-13196,-1250
1629821493680488054,-17226,-19186,-2794
1629821493699469584,-16138,-25906,-3800
1629821493718326479,-11806,-29392,-2438
1629821493736994523,-11806,-22372,-6800
1629821493756121982,-13682,-14872,-1346
1629821493774760941,-18310,-7740,3632
1629821493793804351,-25512,4910,9386
1629821493812649203,-32768,16060,23798
1629821493831521973,-32768,11136,14002
1629821493854019893,-27546,9018,-2066
1629821493887260333,-15666,7060,-10732
1629821493920638702,-7324,6308,1332
1629821493956131213,-2212,-2098,2726
1629821493989126549,-2216,3548,614
1629821494023479749,-6406,7288,-3270
1629821494058050298,-6884,6446,-4558
1629821494092553426,-10682,3502,-11276
1629821494125616719,-14124,-23212,544
1629821494160187602,-28284,-18320,-12680
1629821494193989043,-22276,-8156,8608
1629821494227502584,-12912,-9702,14176
1629821494261392492,-24456,2556,-16018
1629821494294358485,-29026,19842,7598
1629821494328037999,-8690,11918,10140
1629821494361681051,-6592,14962,4966
1629821494394970531,-13402,8670,3986
1629821494428240009,-19366,2244,-3650
1629821494461811430,-16848,-1784,-2938
1629821494496104956,-14424,-2060,2288
1629821494529215129,-13822,-4844,6254
1629821494562024025,-11784,-10714,9310
1629821494595423598,-13470,-8582,1766
1629821494628410427,-18476,-8376,-12152
1629821494666313600,-17466,-11520,-436
1629821494700540036,-13766,-21748,-1000
1629821494734736387,-13290,-32438,-610
1629821494770065169,-16410,-12654,-904
1629821494804165969,-27596,-6404,6792
1629821494837667051,-32768,15768,22054
1629821494871553333,-32768,10636,-11716
1629821494904970032,-8340,7620,-4682
1629821494937904023,-5106,7400,4084
1629821494971145832,-3894,134,4542
1629821495004146745,-1278,-616,318
1629821495037437844,-4318,4938,-4682
1629821495071310410,-4348,6222,-3902
1629821495104547421,-7012,1118,-23106
1629821495137773890,-18414,-32768,214
1629821495171222752,-32768,-6278,-21030
1629821495204257412,-21458,-5974,7442
1629821495237470546,-17730,-13092,-4984
1629821495271325819,-32768,19702,-8612
1629821495304832604,-17574,9446,9128
1629821495338286384,-6866,14250,12728
1629821495371701368,-20582,9164,5664
1629821495404986175,-22952,-1842,194
1629821495438057672,-16948,-5958,2450
1629821495471113459,-13780,-3642,4914
1629821495504157536,-10494,-3038,-5134
1629821495537266286,-7688,-4382,2348
1629821495570475128,-17120,-3624,2366
1629821495603491328,-20766,-4610,-1864
1629821495636763176,-19050,-8446,7618
1629821495669627404,-16300,-13890,170
1629821495702724986,-19270,-20442,-8678
1629821495735919077,-19064,-20910,-476
1629821495769587834,-10618,-20032,-4094
1629821495802690166,-18356,-7552,3592
1629821495836493185,-27658,4632,12558
1629821495869244820,-32768,11548,12528
1629821495902248728,-26414,8324,-9704
1629821495935314807,-17116,6226,-5352
1629821495968775463,-6154,1790,-286
1629821496002076688,-4836,244,3626
1629821496035594884,-5116,7482,-1112
1629821496069384687,-7260,8684,-1942
1629821496102135150,-7862,8032,-3726
1629821496135263103,-11040,2862,-9058
1629821496168941522,-15748,-32768,3770
1629821496202188569,-30834,-24246,-14344
1629821496236170680,-16932,-10926,8748
1629821496269382892,-9178,-2996,6880
1629821496303606315,-20644,-2536,-10112
1629821496337773818,-32768,16518,2922
1629821496371900608,-12042,10162,5390
1629821496406205872,-8836,11406,4780
1629821496439483089,-13660,11218,4730
1629821496472752347,-18892,2012,-1986
1629821496505913304,-18468,-4724,-1008
1629821496539637393,-14688,-3392,-2262
1629821496573052830,-11902,-7804,7850
1629821496606224954,-5580,-9456,6848
1629821496640533177,-15560,-6782,3022
1629821496677718107,-17936,-2450,-11564
1629821496710426441,-18102,-3456,5086
1629821496744598986,-16842,-14144,-1496
1629821496778076387,-17156,-24116,14
1629821496813290355,-7924,-31662,-142
1629821496847164207,-21456,-10682,354
1629821496880512930,-32768,5742,9540
1629821496914100340,-32768,7536,2710
1629821496947094240,-18472,6706,-784
1629821496980798661,-4502,6412,-9470
1629821497013877734,-5128,-2116,880
1629821497047040893,-5000,-2136,-3328
1629821497079929528,-6948,8104,-3560
1629821497113265328,-7282,9642,-3210
1629821497146235845,-10098,8346,-11014
1629821497179467469,-15756,-20644,-12572
1629821497212862940,-23826,-15750,-7424
1629821497247188158,-21036,-7380,10220
1629821497280431074,-8748,-4662,-16734
1629821497313780041,-19124,12658,-1028
1629821497347164886,-32768,12600,6772
1629821497380498852,-10360,12108,3010
1629821497413856903,-14336,13058,3690
1629821497447003894,-21100,5170,3374
1629821497480686057,-20662,-862,1132
1629821497515528528,-14130,-6344,2174
1629821497548747859,-12472,-2608,-3018
1629821497581933770,-7484,-9986,-256
1629821497614717688,-12732,-4260,8084
1629821497647765379,-16992,-7048,4914
1629821497680861241,-18142,-7084,-1996
1629821497713944102,-17228,-10064,-4288
1629821497747537798,-17966,-20716,-5966
1629821497781281883,-17060,-31700,548
1629821497814226940,-13370,-18830,-2930
1629821497847188582,-30052,-3056,2674
1629821497880678936,-32768,11994,20864
1629821497913925144,-32768,11346,-398
1629821497946914913,-13650,10854,-12538
1629821497980469315,-6080,8778,-1838
1629821498013368741,-4146,3068,2882
1629821498048325591,-2184,3744,724
1629821498081961243,-4088,5768,-770
1629821498115726907,-4190,4346,-2512
1629821498148742297,-8510,4046,-21926
1629821498181585840,-22944,-32652,776
1629821498214667903,-32768,-13198,-21074
1629821498248129248,-21314,-6552,10570
1629821498282004505,-15996,-14916,-25546
1629821498315444890,-32214,19958,-7204
1629821498348659798,-19416,9084,10348
1629821498382284700,-3336,9930,8184
1629821498415205207,-8634,14278,8060
1629821498448309689,-21990,1922,3718
1629821498481830623,-21268,-3562,-2192
1629821498516222216,-14126,-4922,-238
1629821498549645766,-13370,-2702,-1236
1629821498583593529,-8610,-11134,6188
1629821498616711345,-12484,-7896,7460
1629821498652052311,-17548,-5786,1960
1629821498688115840,-19226,-2418,-1774
1629821498721351791,-16974,-7444,-642
1629821498754325303,-17156,-19446,362
1629821498788008085,-17592,-24040,54
1629821498822245497,-12356,-12918,-1286
1629821498856715263,-24382,-3994,7592
1629821498890510096,-32768,8766,13358
1629821498925546619,-32768,8162,2252
1629821498959072429,-20228,6068,-4200
1629821498993099282,-7428,6640,96
1629821499027502288,-3402,-184,3028
1629821499060708397,-2952,5006,3718
1629821499094313041,-3126,7512,-1640
1629821499129023571,-5106,7960,-4164
1629821499162556251,-6514,5470,-12308
1629821499195718356,-18756,-32768,10358
1629821499229636652,-31916,-27912,-18916
1629821499262562154,-15794,-12068,-4630
1629821499296253138,-12560,-18216,3598
1629821499329396409,-32768,-6142,7300
1629821499362688401,-15428,12180,11840
1629821499396431140,-5864,13106,5494
1629821499429337098,-8492,15376,6836
1629821499462644216,-23740,8232,492
1629821499496270695,-25784,-4448,-1684
1629821499529435134,-15892,-3728,-2824
1629821499562592573,-12386,-2648,1352
1629821499595568162,-9520,-10514,3280
1629821499629037836,-10790,-5756,6662
1629821499662463714,-18444,-6186,-3590
1629821499696046856,-17202,-6928,1488
1629821499729440607,-16252,-13368,162
1629821499762425947,-17308,-19898,2756
1629821499795690812,-13340,-26172,-7816
1629821499830326461,-11368,-11418,-4108
1629821499863617119,-26810,3224,7356
1629821499897555625,-32768,16598,2370
1629821499930676894,-30480,5940,-4692
1629821499964008431,-11204,8202,-5904
1629821499997305006,-6196,6760,1132
1629821500030390809,-1518,-1412,4818
1629821500063785220,-1360,3942,-1312
1629821500097660172,-5980,6346,-2682
1629821500131592713,-6208,6452,-3550
1629821500164945496,-8246,5932,-10954
1629821500199502632,-17654,-27650,7224
1629821500232835830,-30698,-20884,-15328
1629821500266308956,-16398,-8014,-1688
1629821500299914302,-7132,-7532,10394
1629821500333247292,-25778,-15254,-7650
1629821500366600866,-32768,20908,5554
1629821500400015612,-19842,12862,6866
1629821500433449944,-8756,14070,5992
1629821500466124752,-15390,11376,4636
1629821500499190510,-18540,804,1240
1629821500532506998,-15038,-5644,1152
1629821500565337944,-12562,-6484,252
1629821500598572716,-13644,-7728,4276
1629821500631787029,-6950,-9270,9942
1629821500668451763,-18596,-7030,-7476
1629821500702951019,-19558,-6344,1152
1629821500736856808,-17088,-6460,4582
1629821500770547828,-14950,-13130,500
1629821500804450824,-23210,-17202,1556
1629821500838002166,-14420,-18970,-3190
1629821500871336697,-12514,-8118,1264
1629821500904684354,-27754,-1100,14060
1629821500938062806,-32768,8902,10110
1629821500971507346,-32768,8894,1980
1629821501004782872,-10966,4144,-4012
1629821501038086312,-5956,2770,856
1629821501071563933,-3914,1980,4044
1629821501104683106,-4480,8192,450
1629821501138075553,-5512,9694,408
1629821501171671767,-8198,9404,-2544
1629821501204963830,-11524,-290,-24050
1629821501237947200,-18728,-32768,9508
1629821501271194343,-32104,-9186,-15112
1629821501304527118,-18754,-6786,9940
1629821501338122749,-11350,-2660,-4060
1629821501371576951,-32768,1514,5040
1629821501406556409,-14188,10574,3660
1629821501439771132,-11174,11790,882
1629821501473094907,-12980,13104,8858
1629821501506389678,-19470,6224,3794
1629821501539535146,-17326,-3056,2182
1629821501572457969,-14990,-4014,726
1629821501605760408,-14198,-4560,-876
1629821501639360956,-9174,-13112,6306
1629821501672675229,-11952,-5956,7954
1629821501706265151,-18708,-5842,-12642
1629821501739171640,-20052,-3572,-3510
1629821501772563378,-16208,-11578,-396
1629821501805920864,-15774,-20776,1882
1629821501839154422,-16036,-29190,962
1629821501871647542,-15888,-10992,-1990
1629821501904919728,-27156,-3340,10190
1629821501937931726,-32768,10620,18074
1629821501970920388,-32768,8602,4004
1629821502004387799,-18072,8206,-8104
1629821502037233361,-4208,1006,-4118
1629821502069999706,-5920,880,3280
1629821502103541201,-5460,3898,1314
1629821502144305481,-4622,7162,-842
1629821502220498168,-13442,-18768,-18406
1629821502261751407,-24190,-32768,-5700
1629821502295604095,-21200,-9496,7986
1629821502329171301,-10726,-6214,9472
1629821502362351599,-23112,14978,-5828
1629821502395899511,-32768,21744,3188
1629821502429005053,-11512,15508,7274
1629821502461888533,-6070,14722,5742
1629821502495443238,-17376,10610,5194
1629821502528521527,-18732,-2364,1412
1629821502563060441,-16184,-5570,3786
1629821502596154523,-12734,-6110,-1542
1629821502629481750,-5900,-11864,4308
1629821502666069922,-13868,-6668,5638
1629821502701058750,-18528,-5736,-5904
1629821502735405272,-18870,-7064,1450
1629821502769482272,-16302,-10042,-616
1629821502803204074,-18194,-21394,-3706
1629821502836404124,-17758,-22020,-3826
1629821502869811816,-12996,-16016,-1796
1629821502902964569,-29802,-922,5578
1629821502936415849,-32768,13046,19866
1629821502969725532,-32768,8186,-7094
1629821503003116640,-10654,6050,-4322
1629821503036962031,-7776,3994,-1526
1629821503065437296,-3298,-72,1648
1629821503084244152,-1330,544,5458
1629821503102629763,-1022,3522,4296
1629821503121518626,-2366,7040,-420
1629821503140171344,-2366,8220,-1506
1629821503159076375,-4470,8116,-942
1629821503177704466,-5678,8004,-624
1629821503196685420,-6848,9500,-5174
1629821503215496818,-11374,4730,-25060
1629821503234202332,-18238,4730,-3634
1629821503252841882,-21448,-32768,13194
1629821503271601901,-32768,-32768,-17358
1629821503290283371,-30452,-14414,-10796
1629821503309201737,-19060,-8028,11722
1629821503328207402,-9000,-8864,10954
1629821503346976129,-9304,-5276,10954
1629821503365912205,-20548,-7330,-7794
1629821503384910994,-32768,2776,-12304
1629821503404021001,-31578,17034,6552
1629821503422425489,-18352,10248,5816
1629821503441199092,-12704,9932,2954
1629821503460081413,-10452,12384,5460
1629821503478928439,-11030,12172,3446
1629821503497645454,-16818,12780,7660
1629821503516556027,-19834,7376,4626
1629821503535280085,-18046,940,2118
1629821503553973139,-15770,-2156,1520
1629821503572757118,-15770,-3600,2584
1629821503591435172,-14708,-5100,2902
1629821503610100141,-12848,-7288,736
1629821503629320490,-11360,-4150,-538
1629821503648094510,-12406,-11296,6030
1629821503666747561,-7908,-11296,8978
1629821503685847818,-12514,-10592,5692
1629821503704648298,-17684,-6224,-1968
1629821503723609751,-19300,-5094,-10116
1629821503742216048,-18730,-4538,-1048
1629821503760937396,-16912,-4726,4742
1629821503779855762,-15832,-5800,4742
1629821503798501396,-14896,-9066,4678
1629821503817471349,-15350,-12882,30
1629821503836297874,-18482,-17504,-9258
1629821503855133607,-20286,-18936,416
1629821503873983008,-16124,-20710,-830
